datetime,respondent,respondent-name,type,type-name,energy_consumption_mw,value-units
2025-08-19 19:00:00,SCL,Seattle City Light,D,Demand,1129,megawatthours
2025-08-19 18:00:00,SCL,Seattle City Light,D,Demand,1112,megawatthours
2025-08-19 17:00:00,SCL,Seattle City Light,D,Demand,1085,megawatthours
2025-08-19 16:00:00,SCL,Seattle City Light,D,Demand,1051,megawatthours
2025-08-19 15:00:00,SCL,Seattle City Light,D,Demand,1005,megawatthours
2025-08-19 14:00:00,SCL,Seattle City Light,D,Demand,906,megawatthours
2025-08-19 13:00:00,SCL,Seattle City Light,D,Demand,840,megawatthours
2025-08-19 12:00:00,SCL,Seattle City Light,D,Demand,797,megawatthours
2025-08-19 11:00:00,SCL,Seattle City Light,D,Demand,780,megawatthours
2025-08-19 10:00:00,SCL,Seattle City Light,D,Demand,789,megawatthours
2025-08-19 09:00:00,SCL,Seattle City Light,D,Demand,826,megawatthours
2025-08-19 08:00:00,SCL,Seattle City Light,D,Demand,860,megawatthours
2025-08-19 07:00:00,SCL,Seattle City Light,D,Demand,915,megawatthours
2025-08-19 06:00:00,SCL,Seattle City Light,D,Demand,1010,megawatthours
2025-08-19 05:00:00,SCL,Seattle City Light,D,Demand,1076,megawatthours
2025-08-19 04:00:00,SCL,Seattle City Light,D,Demand,1108,megawatthours
2025-08-19 03:00:00,SCL,Seattle City Light,D,Demand,1106,megawatthours
2025-08-19 02:00:00,SCL,Seattle City Light,D,Demand,1135,megawatthours
2025-08-19 01:00:00,SCL,Seattle City Light,D,Demand,1162,megawatthours
2025-08-19 00:00:00,SCL,Seattle City Light,D,Demand,1142,megawatthours
2025-08-18 23:00:00,SCL,Seattle City Light,D,Demand,1144,megawatthours
2025-08-18 22:00:00,SCL,Seattle City Light,D,Demand,1125,megawatthours
2025-08-18 21:00:00,SCL,Seattle City Light,D,Demand,1131,megawatthours
2025-08-18 20:00:00,SCL,Seattle City Light,D,Demand,1117,megawatthours
2025-08-18 19:00:00,SCL,Seattle City Light,D,Demand,1096,megawatthours
2025-08-18 18:00:00,SCL,Seattle City Light,D,Demand,1076,megawatthours
2025-08-18 17:00:00,SCL,Seattle City Light,D,Demand,1021,megawatthours
2025-08-18 16:00:00,SCL,Seattle City Light,D,Demand,1003,megawatthours
2025-08-18 15:00:00,SCL,Seattle City Light,D,Demand,960,megawatthours
2025-08-18 14:00:00,SCL,Seattle City Light,D,Demand,915,megawatthours
2025-08-18 13:00:00,SCL,Seattle City Light,D,Demand,850,megawatthours
2025-08-18 12:00:00,SCL,Seattle City Light,D,Demand,804,megawatthours
2025-08-18 11:00:00,SCL,Seattle City Light,D,Demand,776,megawatthours
2025-08-18 10:00:00,SCL,Seattle City Light,D,Demand,791,megawatthours
2025-08-18 09:00:00,SCL,Seattle City Light,D,Demand,816,megawatthours
2025-08-18 08:00:00,SCL,Seattle City Light,D,Demand,859,megawatthours
2025-08-18 07:00:00,SCL,Seattle City Light,D,Demand,905,megawatthours
2025-08-18 06:00:00,SCL,Seattle City Light,D,Demand,978,megawatthours
2025-08-18 05:00:00,SCL,Seattle City Light,D,Demand,1039,megawatthours
2025-08-18 04:00:00,SCL,Seattle City Light,D,Demand,1071,megawatthours
2025-08-18 03:00:00,SCL,Seattle City Light,D,Demand,1079,megawatthours
2025-08-18 02:00:00,SCL,Seattle City Light,D,Demand,1094,megawatthours
2025-08-18 01:00:00,SCL,Seattle City Light,D,Demand,1079,megawatthours
2025-08-18 00:00:00,SCL,Seattle City Light,D,Demand,1053,megawatthours
2025-08-17 23:00:00,SCL,Seattle City Light,D,Demand,1026,megawatthours
2025-08-17 22:00:00,SCL,Seattle City Light,D,Demand,1035,megawatthours
2025-08-17 21:00:00,SCL,Seattle City Light,D,Demand,1031,megawatthours
