datetime,respondent,respondent-name,type,type-name,energy_consumption_mw,value-units
2025-08-19 03:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,74423,megawatthours
2025-08-19 02:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,78538,megawatthours
2025-08-19 01:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,80419,megawatthours
2025-08-19 00:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,82638,megawatthours
2025-08-18 23:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,83597,megawatthours
2025-08-18 22:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,83538,megawatthours
2025-08-18 21:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,82966,megawatthours
2025-08-18 20:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,82695,megawatthours
2025-08-18 19:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,82315,megawatthours
2025-08-18 18:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,79921,megawatthours
2025-08-18 17:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,75526,megawatthours
2025-08-18 16:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,70421,megawatthours
2025-08-18 15:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,65312,megawatthours
2025-08-18 14:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,61354,megawatthours
2025-08-18 13:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,58667,megawatthours
2025-08-18 12:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,58215,megawatthours
2025-08-18 11:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,56535,megawatthours
2025-08-18 10:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,55631,megawatthours
2025-08-18 09:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,55971,megawatthours
2025-08-18 08:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,56993,megawatthours
2025-08-18 07:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,58848,megawatthours
2025-08-18 06:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,61780,megawatthours
2025-08-18 05:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,65498,megawatthours
2025-08-18 04:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,70032,megawatthours
2025-08-18 03:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,74282,megawatthours
2025-08-18 02:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,77271,megawatthours
2025-08-18 01:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,78941,megawatthours
2025-08-18 00:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,80745,megawatthours
2025-08-17 23:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,81730,megawatthours
2025-08-17 22:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,81806,megawatthours
2025-08-17 21:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,81564,megawatthours
2025-08-17 20:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,80535,megawatthours
2025-08-17 19:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,78142,megawatthours
2025-08-17 18:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,74587,megawatthours
2025-08-17 17:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,70555,megawatthours
2025-08-17 16:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,65787,megawatthours
2025-08-17 15:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,61444,megawatthours
2025-08-17 14:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,56788,megawatthours
2025-08-17 13:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,53890,megawatthours
2025-08-17 12:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,53931,megawatthours
2025-08-17 11:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,54355,megawatthours
2025-08-17 10:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,55003,megawatthours
2025-08-17 09:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,56058,megawatthours
2025-08-17 08:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,57479,megawatthours
2025-08-17 07:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,59331,megawatthours
2025-08-17 06:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,62273,megawatthours
2025-08-17 05:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,65365,megawatthours
