datetime,respondent,respondent-name,type,type-name,energy_consumption_mw,value-units
2025-08-03 00:00:00,NYIS,New York Independent System Operator,D,Demand,19289,megawatthours
2025-08-02 23:00:00,NYIS,New York Independent System Operator,D,Demand,19184,megawatthours
2025-08-02 22:00:00,NYIS,New York Independent System Operator,D,Demand,18567,megawatthours
2025-08-02 21:00:00,NYIS,New York Independent System Operator,D,Demand,17744,megawatthours
2025-08-02 20:00:00,NYIS,New York Independent System Operator,D,Demand,16979,megawatthours
2025-08-02 19:00:00,NYIS,New York Independent System Operator,D,Demand,16324,megawatthours
2025-08-02 18:00:00,NYIS,New York Independent System Operator,D,Demand,15807,megawatthours
2025-08-02 17:00:00,NYIS,New York Independent System Operator,D,Demand,15410,megawatthours
2025-08-02 16:00:00,NYIS,New York Independent System Operator,D,Demand,15101,megawatthours
2025-08-02 15:00:00,NYIS,New York Independent System Operator,D,Demand,14786,megawatthours
2025-08-02 14:00:00,NYIS,New York Independent System Operator,D,Demand,14445,megawatthours
2025-08-02 13:00:00,NYIS,New York Independent System Operator,D,Demand,14356,megawatthours
2025-08-02 12:00:00,NYIS,New York Independent System Operator,D,Demand,14408,megawatthours
2025-08-02 11:00:00,NYIS,New York Independent System Operator,D,Demand,14357,megawatthours
2025-08-02 10:00:00,NYIS,New York Independent System Operator,D,Demand,14287,megawatthours
2025-08-02 09:00:00,NYIS,New York Independent System Operator,D,Demand,14262,megawatthours
2025-08-02 08:00:00,NYIS,New York Independent System Operator,D,Demand,14421,megawatthours
2025-08-02 07:00:00,NYIS,New York Independent System Operator,D,Demand,14723,megawatthours
2025-08-02 06:00:00,NYIS,New York Independent System Operator,D,Demand,15242,megawatthours
2025-08-02 05:00:00,NYIS,New York Independent System Operator,D,Demand,15907,megawatthours
2025-08-02 04:00:00,NYIS,New York Independent System Operator,D,Demand,16809,megawatthours
2025-08-02 03:00:00,NYIS,New York Independent System Operator,D,Demand,17781,megawatthours
2025-08-02 02:00:00,NYIS,New York Independent System Operator,D,Demand,18702,megawatthours
2025-08-02 01:00:00,NYIS,New York Independent System Operator,D,Demand,19240,megawatthours
2025-08-02 00:00:00,NYIS,New York Independent System Operator,D,Demand,19429,megawatthours
2025-08-01 23:00:00,NYIS,New York Independent System Operator,D,Demand,19066,megawatthours
2025-08-01 22:00:00,NYIS,New York Independent System Operator,D,Demand,18471,megawatthours
2025-08-01 21:00:00,NYIS,New York Independent System Operator,D,Demand,18019,megawatthours
2025-08-01 20:00:00,NYIS,New York Independent System Operator,D,Demand,17787,megawatthours
2025-08-01 19:00:00,NYIS,New York Independent System Operator,D,Demand,17687,megawatthours
2025-08-01 18:00:00,NYIS,New York Independent System Operator,D,Demand,17502,megawatthours
2025-08-01 17:00:00,NYIS,New York Independent System Operator,D,Demand,17484,megawatthours
2025-08-01 16:00:00,NYIS,New York Independent System Operator,D,Demand,17476,megawatthours
2025-08-01 15:00:00,NYIS,New York Independent System Operator,D,Demand,17317,megawatthours
2025-08-01 14:00:00,NYIS,New York Independent System Operator,D,Demand,17138,megawatthours
2025-08-01 13:00:00,NYIS,New York Independent System Operator,D,Demand,17071,megawatthours
2025-08-01 12:00:00,NYIS,New York Independent System Operator,D,Demand,17047,megawatthours
2025-08-01 11:00:00,NYIS,New York Independent System Operator,D,Demand,16583,megawatthours
2025-08-01 10:00:00,NYIS,New York Independent System Operator,D,Demand,15869,megawatthours
2025-08-01 09:00:00,NYIS,New York Independent System Operator,D,Demand,15448,megawatthours
2025-08-01 08:00:00,NYIS,New York Independent System Operator,D,Demand,15482,megawatthours
2025-08-01 07:00:00,NYIS,New York Independent System Operator,D,Demand,15839,megawatthours
2025-08-01 06:00:00,NYIS,New York Independent System Operator,D,Demand,16372,megawatthours
2025-08-01 05:00:00,NYIS,New York Independent System Operator,D,Demand,17101,megawatthours
2025-08-01 04:00:00,NYIS,New York Independent System Operator,D,Demand,18041,megawatthours
2025-08-01 03:00:00,NYIS,New York Independent System Operator,D,Demand,19323,megawatthours
2025-08-01 02:00:00,NYIS,New York Independent System Operator,D,Demand,20638,megawatthours
2025-08-01 01:00:00,NYIS,New York Independent System Operator,D,Demand,21541,megawatthours
2025-08-01 00:00:00,NYIS,New York Independent System Operator,D,Demand,22052,megawatthours
2025-07-31 23:00:00,NYIS,New York Independent System Operator,D,Demand,22407,megawatthours
2025-07-31 22:00:00,NYIS,New York Independent System Operator,D,Demand,22857,megawatthours
2025-07-31 21:00:00,NYIS,New York Independent System Operator,D,Demand,23325,megawatthours
2025-07-31 20:00:00,NYIS,New York Independent System Operator,D,Demand,24096,megawatthours
2025-07-31 19:00:00,NYIS,New York Independent System Operator,D,Demand,24749,megawatthours
2025-07-31 18:00:00,NYIS,New York Independent System Operator,D,Demand,25147,megawatthours
2025-07-31 17:00:00,NYIS,New York Independent System Operator,D,Demand,24732,megawatthours
2025-07-31 16:00:00,NYIS,New York Independent System Operator,D,Demand,24125,megawatthours
2025-07-31 15:00:00,NYIS,New York Independent System Operator,D,Demand,23860,megawatthours
2025-07-31 14:00:00,NYIS,New York Independent System Operator,D,Demand,23466,megawatthours
2025-07-31 13:00:00,NYIS,New York Independent System Operator,D,Demand,22879,megawatthours
2025-07-31 12:00:00,NYIS,New York Independent System Operator,D,Demand,22041,megawatthours
2025-07-31 11:00:00,NYIS,New York Independent System Operator,D,Demand,20997,megawatthours
2025-07-31 10:00:00,NYIS,New York Independent System Operator,D,Demand,20252,megawatthours
